name,parent,concept_name,source,standard_semantic_hierarchy
Locksmith equipment and supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Manicurists supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Massage equipment merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Meters, parking, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Mops, industrial, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Padding, upholstery filling, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Patterns, shoe, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pressure washers merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Service establishment equipment and supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Shoe repair materials merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Sprinkler systems, fire, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Tailors' supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Taxidermy supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Undertakers' equipment and supplies merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Upholsterers' equipment and supplies (except fabrics) merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Vacuum cleaning systems, commercial, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Voting machines merchant wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Water treatment equipment, municipal, merchant wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Aeronautical equipment and supplies merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Aerospace equipment and supplies merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Aircraft engines and parts merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Aircraft equipment and supplies merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Aircraft merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Boats (except pleasure) merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Carts, golf, motorized passenger merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Draglines, ship, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Dredges, ship, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Dunnage, marine supplies, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Engines and parts, aircraft, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Engines and turbines, marine, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Golf carts, motorized passenger, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Guided missiles and space vehicles merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Locomotives merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Marine supplies (except pleasure) merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Military vehicles (except trucks) merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Motorized passenger golf carts merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Navigational instruments (except electronic) merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Propulsion systems, marine, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Railroad cars merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Railroad equipment and supplies merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Ships merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Space propulsion units and parts merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Subway cars merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Tanks and tank components merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Transportation equipment and supplies (except marine pleasure craft, motor vehicles) merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Transportation machinery, equipment, and supplies (except marine pleasure craft, motor vehicles) merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Turbines, transportation, merchant wholesalers",Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Yachts (except pleasure) merchant wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Ammunition, sporting, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Archery equipment merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Athletic goods (except apparel, footwear, nonspecialty) merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Athletic uniforms merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Bait, artificial, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Baseball equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bicycle tires and tubes merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bicycles (except motorized) merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Billiard equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Boat supplies, pleasure, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Boats, pleasure (e.g., canoes, motorboats, sailboats), merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bowling equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Camping equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Casino supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Firearms, sporting, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fishing equipment and supplies (except commercial) merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fitness equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Football equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gocarts merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Golf carts (except motorized passenger) merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Golf equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Guns, sporting equipment, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gymnasium equipment merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Hockey equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Hot tubs merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Hunting equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Jet skis merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Marine supplies, pleasure, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Motors, outboard, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Outboard motors merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Playground equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pleasure boats merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pool (billiards) tables and supplies merchant wholesalers ,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pool (swimming) and equipment merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Recreational equipment and supplies (except vehicles) merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Skiing equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Specialty athletic footwear (e.g., bowling, golf, cleated) merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Sporting firearms and ammunition merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Sporting goods and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Sports equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Swimming pools and equipment merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Tennis equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Trapshooting equipment and supplies merchant wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Yachts, pleasure, merchant wholesalers",Sporting and Recreational Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Board games merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Card games merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Children's vehicles (except bicycles) merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Coloring books merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Craft kits merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Dolls merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Electronic games merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fireworks merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Games (except coin- or card-operated) merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gaming consoles merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Hobby craft kits merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Hobbyists' supplies merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Model kits merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Playing cards merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Puzzles merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Science kits and sets merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Stamps, philatelist, merchant wholesalers",Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Toy furniture merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Toys (including electronic) merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Trading cards merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Vehicles, children's (except bicycles), merchant wholesalers",Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Video games merchant wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Bags, reclaimed, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Bottles, waste, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Boxes, waste, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Electronics parts, recyclable, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fly ash merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fur cuttings and scraps merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
General-line scrap merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Glass scrap merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Industrial wastes to be reclaimed merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Metal scrap and waste merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Oil, waste, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Paper, scrap, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Plastics scrap merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Rags merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Recyclable inkjet cartridges merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Recyclable materials (e.g., glass, metal, paper) merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Rubber scrap and scrap tires merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Salvage, scrap, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Scrap materials (e.g., automotive, industrial) merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Ship dismantling (except at floating drydocks and shipyards) merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Textile waste merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Tires, scrap, merchant wholesalers",Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Waste materials merchant wholesalers,Recyclable Material Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Antique jewelry merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Clocks merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Coins merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Costume jewelry merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Diamonds (except industrial) merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Flatware, precious and plated, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Gem stones merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Hollowware, precious metal, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Ingots, precious, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Jewelers' findings merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Jewelry merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Medallions merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Metals, precious, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Numismatic goods merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Pearls merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Plated metal cutlery or flatware merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Precious and semiprecious stones merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Precious metals merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Silverware, precious and plated, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Stones, precious and semiprecious, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
"Tableware, precious and plated, merchant wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Trophies merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Watchcases merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Watches and parts merchant wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",Index Description,2022 NAICS,Yes
Ammunition (except sporting) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Audio and video tapes and disks, prerecorded, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Billboards merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Briefcases merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Bulletproof vests merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Cassettes, prerecorded audio and video, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Coin- or card-operated game machines merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Compact discs (CDs), prerecorded, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Digital video discs (DVDs), prerecorded, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Extinguishers, fire, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Fire extinguisher sales combined with rental and/or service, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Fire extinguishers merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Firearms (except sporting) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Firewood merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Forest products (except lumber) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Games, coin- or card-operated, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Gas lighting fixtures merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"General merchandise, durable goods, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Guns (except sporting) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Instruments, musical, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Lighting equipment, gas, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Logs merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Luggage merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Mailboxes merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Monuments and grave markers merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Musical instrument accessories and supplies merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Musical instruments merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Musical recordings (e.g., compact discs, records, tapes) merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Ordnance and accessories merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Personal safety devices and supplies (e.g., eye shields, face shields, nonelectric respirators) merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Phonograph records merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Prerecorded audio and video tapes and discs merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Pulpwood merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Railroad ties, wood, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Roundwood merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Safety deposit boxes merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Signs (except electrical) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Suitcases merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Synthetic or artificial turf merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Tapes, prerecorded, audio or video, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Ties, wood, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Timber and timber products (except lumber) merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Tombstones merchant wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Video tapes, prerecorded, merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Wood products (e.g., chips, posts, shavings, ties) merchant wholesalers",Other Miscellaneous Durable Goods Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Envelope paper, bulk, merchant wholesalers",Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Fine paper, bulk, merchant wholesalers",Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Groundwood paper, bulk, merchant wholesalers",Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
Newsprint merchant wholesalers,Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Paper (e.g., fine, printing, writing), bulk, merchant wholesalers",Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Printing paper, bulk, merchant wholesalers",Printing and Writing Paper Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Albums, photo, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
"Binders, looseleaf, merchant wholesalers",Stationery and Office Supplies Merchant Wholesalers ,Index Description,2022 NAICS,Yes
